time,T_Dalam,H_Dalam
"""2021-02-25T01:56:17.995Z""",26.3,70.8
"""2021-02-25T01:56:20.998Z""",26.2,70.7
"""2021-02-25T01:56:23.994Z""",26.3,70.8
"""2021-02-25T01:56:26.998Z""",26.3,70.8
"""2021-02-25T01:56:29.997Z""",26.3,70.8
"""2021-02-25T01:56:32.994Z""",26.2,70.7
"""2021-02-25T01:56:36.001Z""",26.3,69.8
"""2021-02-25T01:56:38.999Z""",26.3,70.8
"""2021-02-25T01:56:41.997Z""",26.3,70.9
"""2021-02-25T01:56:44.994Z""",26.3,70.8
"""2021-02-25T01:56:47.998Z""",26.3,70.8
"""2021-02-25T01:56:50.993Z""",26.3,70.8
"""2021-02-25T01:56:53.997Z""",26.3,69.6
"""2021-02-25T01:56:56.997Z""",26.3,70.8
"""2021-02-25T01:56:59.994Z""",26.3,70.9
"""2021-02-25T01:57:02.996Z""",26.4,71
"""2021-02-25T01:57:05.993Z""",26.4,70
"""2021-02-25T01:57:08.996Z""",26.4,71
"""2021-02-25T01:57:11.993Z""",26.4,71
"""2021-02-25T01:57:14.996Z""",26.4,71
"""2021-02-25T01:57:17.995Z""",26.4,70.8
"""2021-02-25T01:57:20.997Z""",26.4,70.7
"""2021-02-25T01:57:23.994Z""",26.4,69.4
"""2021-02-25T01:57:26.994Z""",26.4,70.6
"""2021-02-25T01:57:29.996Z""",26.4,70.4
"""2021-02-25T01:57:32.993Z""",26.4,70.4
"""2021-02-25T01:57:35.997Z""",26.4,70.1
"""2021-02-25T01:57:38.993Z""",26.4,69.9
"""2021-02-25T01:57:41.995Z""",26.4,69.8
"""2021-02-25T01:57:44.996Z""",26.4,69.7
"""2021-02-25T01:57:47.993Z""",26.4,69.5
"""2021-02-25T01:57:50.996Z""",26.4,69.5
"""2021-02-25T01:57:54.004Z""",26.4,69.4
"""2021-02-25T01:57:56.992Z""",26.4,68.6
"""2021-02-25T01:57:59.996Z""",26.4,69.3
"""2021-02-25T01:58:02.994Z""",26.4,69.2
"""2021-02-25T01:58:05.996Z""",26.4,69.1
"""2021-02-25T01:58:08.998Z""",26.4,69.1
"""2021-02-25T01:58:11.993Z""",26.4,69.1
"""2021-02-25T01:58:14.998Z""",26.4,69.1
"""2021-02-25T01:58:17.994Z""",26.4,69
"""2021-02-25T01:58:20.992Z""",26.4,68.9
"""2021-02-25T01:58:23.995Z""",26.4,69
"""2021-02-25T01:58:26.993Z""",26.4,68.9
"""2021-02-25T01:58:29.994Z""",26.4,68.8
"""2021-02-25T01:58:32.994Z""",26.4,68.8
"""2021-02-25T01:58:35.993Z""",26.4,68.7
"""2021-02-25T01:58:38.995Z""",26.4,67.8
"""2021-02-25T01:58:41.992Z""",26.4,68.6
"""2021-02-25T01:58:44.995Z""",26.4,67.3
"""2021-02-25T01:58:47.996Z""",26.4,68.7
"""2021-02-25T01:58:50.992Z""",26.4,68.5
"""2021-02-25T01:58:53.995Z""",26.4,68.4
"""2021-02-25T01:58:56.994Z""",26.4,68.3
"""2021-02-25T01:58:59.992Z""",26.3,68.2
"""2021-02-25T01:59:02.996Z""",26.3,68.2
"""2021-02-25T01:59:06.000Z""",26.3,68.2
"""2021-02-25T01:59:08.995Z""",26.3,68.3
"""2021-02-25T01:59:11.995Z""",26.3,68.2
"""2021-02-25T01:59:14.991Z""",26.3,68.1
"""2021-02-25T01:59:17.995Z""",26.3,67.1
"""2021-02-25T01:59:20.995Z""",26.3,68
"""2021-02-25T01:59:23.992Z""",26.3,68
"""2021-02-25T01:59:26.996Z""",26.3,68
"""2021-02-25T01:59:29.996Z""",26.3,67.9
"""2021-02-25T01:59:32.994Z""",26.3,68.1
"""2021-02-25T01:59:35.991Z""",26.3,67.9
"""2021-02-25T01:59:38.992Z""",26.3,67.9
"""2021-02-25T01:59:41.992Z""",26.3,67.8
"""2021-02-25T01:59:44.992Z""",26.3,67.9
"""2021-02-25T01:59:47.994Z""",26.3,67.8
"""2021-02-25T01:59:50.991Z""",26.2,67.7
"""2021-02-25T01:59:53.994Z""",26.2,67.8
"""2021-02-25T01:59:56.996Z""",26.2,67.7
"""2021-02-25T01:59:59.994Z""",26.2,67.7
"""2021-02-25T02:00:02.993Z""",26.2,67.7
"""2021-02-25T02:00:05.991Z""",26.2,66.3
"""2021-02-25T02:00:08.994Z""",26.2,67.8
"""2021-02-25T02:00:11.995Z""",26.2,68
"""2021-02-25T02:00:14.992Z""",26.2,67.9
"""2021-02-25T02:00:17.993Z""",26.2,67.8
"""2021-02-25T02:00:20.992Z""",26.2,67.7
"""2021-02-25T02:00:23.993Z""",26.2,67.7
"""2021-02-25T02:00:26.994Z""",26.2,67.7
"""2021-02-25T02:00:29.991Z""",26.2,67.6
"""2021-02-25T02:00:32.991Z""",26.1,67.5
"""2021-02-25T02:00:35.994Z""",26.2,66.4
"""2021-02-25T02:00:38.994Z""",26.1,66.7
"""2021-02-25T02:00:41.995Z""",26.1,67.5
"""2021-02-25T02:00:44.997Z""",26.1,67.6
"""2021-02-25T02:00:47.993Z""",26.1,67.5
"""2021-02-25T02:00:50.990Z""",26.1,67.5
"""2021-02-25T02:00:53.992Z""",26.1,67.5
"""2021-02-25T02:00:56.992Z""",26.1,67.4
"""2021-02-25T02:00:59.993Z""",26.1,67.4
"""2021-02-25T02:01:02.990Z""",26.1,67.5
"""2021-02-25T02:01:05.993Z""",26.1,67.6
"""2021-02-25T02:01:08.990Z""",26.1,67.3
"""2021-02-25T02:01:11.994Z""",26.1,67.4
"""2021-02-25T02:01:14.993Z""",26.1,67.3
"""2021-02-25T02:01:17.991Z""",26.1,67.3
"""2021-02-25T02:01:21.000Z""",26,67.2
"""2021-02-25T02:01:23.993Z""",26.1,67.6
"""2021-02-25T02:01:26.990Z""",26,67.6
"""2021-02-25T02:01:29.993Z""",26.1,67.9
"""2021-02-25T02:01:32.993Z""",26,68
"""2021-02-25T02:01:35.990Z""",26,68.1
"""2021-02-25T02:01:38.993Z""",26.1,68.4
"""2021-02-25T02:01:41.991Z""",26,68.4
"""2021-02-25T02:01:44.996Z""",26,68.5
"""2021-02-25T02:01:47.993Z""",26,68.7
"""2021-02-25T02:01:50.990Z""",26,68.7
"""2021-02-25T02:01:53.990Z""",26,68.8
"""2021-02-25T02:01:56.994Z""",26,67.6
"""2021-02-25T02:01:59.990Z""",26,68.1
"""2021-02-25T02:02:02.994Z""",26,69.2
"""2021-02-25T02:02:05.989Z""",26,69.3
"""2021-02-25T02:02:08.991Z""",26,69.4
"""2021-02-25T02:02:11.991Z""",26,69.6
"""2021-02-25T02:02:14.993Z""",26,69.5
"""2021-02-25T02:02:17.993Z""",26,69.5
"""2021-02-25T02:02:20.990Z""",26,69.6
"""2021-02-25T02:02:23.991Z""",26,69.8
"""2021-02-25T02:02:26.990Z""",26,69.9
"""2021-02-25T02:02:29.995Z""",26,70.1
"""2021-02-25T02:02:32.993Z""",26,70.1
"""2021-02-25T02:02:35.994Z""",26,70.1
"""2021-02-25T02:02:38.991Z""",26.1,70.2
"""2021-02-25T02:02:41.993Z""",26,70.1
"""2021-02-25T02:02:44.989Z""",26,70.2
"""2021-02-25T02:02:47.996Z""",26,70.2
"""2021-02-25T02:02:50.995Z""",26,70.4
"""2021-02-25T02:02:53.990Z""",26,70.3
"""2021-02-25T02:02:56.989Z""",26,70.3
"""2021-02-25T02:02:59.991Z""",26,70.4
"""2021-02-25T02:03:02.990Z""",26,70.4
"""2021-02-25T02:03:05.989Z""",26.1,70.4
"""2021-02-25T02:03:08.995Z""",26,70.4
"""2021-02-25T02:03:11.989Z""",26.1,70.6
"""2021-02-25T02:03:14.994Z""",26.1,70.5
"""2021-02-25T02:03:17.995Z""",26,69.3
"""2021-02-25T02:03:20.992Z""",26,69.6
"""2021-02-25T02:03:23.994Z""",26.1,70.7
"""2021-02-25T02:03:26.993Z""",26.1,70.7
"""2021-02-25T02:03:29.990Z""",26.1,70.6
"""2021-02-25T02:03:32.993Z""",26.1,70.6
"""2021-02-25T02:03:35.990Z""",26.1,70.8
"""2021-02-25T02:03:38.993Z""",26.1,70.7
"""2021-02-25T02:03:41.993Z""",26.1,70.7
"""2021-02-25T02:03:44.994Z""",26.1,70.7
"""2021-02-25T02:03:47.992Z""",26.1,69.4
"""2021-02-25T02:03:50.993Z""",26.1,70.8
"""2021-02-25T02:03:53.993Z""",26.1,70.8
"""2021-02-25T02:03:56.989Z""",26.1,71
"""2021-02-25T02:03:59.996Z""",26.1,70.9
"""2021-02-25T02:04:02.989Z""",26.1,70.9
"""2021-02-25T02:04:05.993Z""",26.1,70.9
"""2021-02-25T02:04:08.997Z""",26.1,71
"""2021-02-25T02:04:11.990Z""",26.1,71
"""2021-02-25T02:04:14.993Z""",26.2,71.1
"""2021-02-25T02:04:17.993Z""",26.1,71.1
"""2021-02-25T02:04:20.990Z""",26.2,71.3
"""2021-02-25T02:04:23.993Z""",26.2,71.2
"""2021-02-25T02:04:26.990Z""",26.2,71.2
"""2021-02-25T02:04:29.993Z""",26.2,71.2
"""2021-02-25T02:04:32.991Z""",26.2,71.2
"""2021-02-25T02:04:35.989Z""",26.1,71.1
"""2021-02-25T02:04:38.992Z""",26.2,70.5
"""2021-02-25T02:04:41.991Z""",26.2,70.4
"""2021-02-25T02:04:44.991Z""",26.2,71.2
"""2021-02-25T02:04:47.992Z""",26.2,71.2
"""2021-02-25T02:04:50.990Z""",26.2,71.3
"""2021-02-25T02:04:53.990Z""",26.2,71.4
"""2021-02-25T02:04:56.992Z""",26.2,71.4
"""2021-02-25T02:04:59.989Z""",26.2,71.4
"""2021-02-25T02:05:02.990Z""",26.2,71.3
"""2021-02-25T02:05:05.992Z""",26.2,71.3
"""2021-02-25T02:05:08.987Z""",26.2,70.1
"""2021-02-25T02:05:11.992Z""",26.3,71.4
"""2021-02-25T02:05:14.989Z""",26.2,71.4
"""2021-02-25T02:05:17.991Z""",26.2,71.4
"""2021-02-25T02:05:20.988Z""",26.2,71.5
"""2021-02-25T02:05:23.991Z""",26.3,71.5
"""2021-02-25T02:05:26.991Z""",26.2,71.5
"""2021-02-25T02:05:29.987Z""",26.3,71.6
"""2021-02-25T02:05:32.993Z""",26.3,70.6
"""2021-02-25T02:05:35.988Z""",26.3,71.5
"""2021-02-25T02:05:38.988Z""",26.3,71.6
"""2021-02-25T02:05:41.993Z""",26.3,71.6
"""2021-02-25T02:05:44.987Z""",26.3,71.6
"""2021-02-25T02:05:47.991Z""",26.3,71.6
"""2021-02-25T02:05:50.987Z""",26.3,71.6
"""2021-02-25T02:05:53.990Z""",26.3,71.8
"""2021-02-25T02:05:56.990Z""",26.3,71.6
"""2021-02-25T02:05:59.989Z""",26.3,71.6
"""2021-02-25T02:06:02.992Z""",26.3,70.6
"""2021-02-25T02:06:05.988Z""",26.3,71.6
"""2021-02-25T02:06:08.993Z""",26.3,71.7
"""2021-02-25T02:06:11.990Z""",26.3,71.6
"""2021-02-25T02:06:14.987Z""",26.3,71.7
"""2021-02-25T02:06:17.994Z""",26.4,71.9
"""2021-02-25T02:06:20.987Z""",26.4,71.8
"""2021-02-25T02:06:23.991Z""",26.4,71.8
"""2021-02-25T02:06:26.989Z""",26.4,71.9
"""2021-02-25T02:06:29.991Z""",26.4,70.6
"""2021-02-25T02:06:32.989Z""",26.4,71.9
"""2021-02-25T02:06:35.995Z""",26.4,71.8
"""2021-02-25T02:06:38.990Z""",26.4,71.8
"""2021-02-25T02:06:41.990Z""",26.4,71.8
"""2021-02-25T02:06:44.987Z""",26.4,71.9
"""2021-02-25T02:06:47.990Z""",26.4,71.8
"""2021-02-25T02:06:50.987Z""",26.4,71.9
"""2021-02-25T02:06:53.991Z""",26.4,70.9
"""2021-02-25T02:06:56.988Z""",26.4,71.9
"""2021-02-25T02:06:59.987Z""",26.4,70.7
"""2021-02-25T02:07:02.988Z""",26.4,71.9
"""2021-02-25T02:07:05.993Z""",26.4,71.9
"""2021-02-25T02:07:08.989Z""",26.4,72
"""2021-02-25T02:07:11.989Z""",26.4,72
"""2021-02-25T02:07:14.992Z""",26.4,71.8
"""2021-02-25T02:07:17.990Z""",26.4,71.6
"""2021-02-25T02:07:20.988Z""",26.4,71.6
"""2021-02-25T02:07:23.989Z""",26.4,70.7
"""2021-02-25T02:07:26.990Z""",26.4,71.6
"""2021-02-25T02:07:29.986Z""",26.4,71.6
"""2021-02-25T02:07:32.990Z""",26.4,71.3
"""2021-02-25T02:07:35.986Z""",26.4,71
"""2021-02-25T02:07:38.987Z""",26.4,70.9
"""2021-02-25T02:07:41.988Z""",26.4,70.8
"""2021-02-25T02:07:44.987Z""",26.4,70.7
"""2021-02-25T02:07:47.988Z""",26.4,70.6
"""2021-02-25T02:07:50.986Z""",26.4,69.2
"""2021-02-25T02:07:53.989Z""",26.4,70.4
"""2021-02-25T02:07:56.989Z""",26.4,70.3
"""2021-02-25T02:07:59.986Z""",26.4,70.3
"""2021-02-25T02:08:02.989Z""",26.4,70.2
"""2021-02-25T02:08:05.987Z""",26.4,70.1
"""2021-02-25T02:08:08.997Z""",26.5,70.1
"""2021-02-25T02:08:11.989Z""",26.4,70
"""2021-02-25T02:08:14.988Z""",26.4,69.1
"""2021-02-25T02:08:17.989Z""",26.4,69.9
"""2021-02-25T02:08:20.990Z""",26.4,68.6
"""2021-02-25T02:08:23.991Z""",26.4,69.8
"""2021-02-25T02:08:26.989Z""",26.4,69.7
"""2021-02-25T02:08:29.985Z""",26.4,69.6
"""2021-02-25T02:08:32.989Z""",26.4,69.6
"""2021-02-25T02:08:35.986Z""",26.4,69.5
"""2021-02-25T02:08:38.988Z""",26.4,69.7
"""2021-02-25T02:08:41.997Z""",26.4,69.4
"""2021-02-25T02:08:44.987Z""",26.4,68.4
"""2021-02-25T02:08:47.988Z""",26.4,69.3
"""2021-02-25T02:08:50.993Z""",26.4,69.3
"""2021-02-25T02:08:53.988Z""",26.4,69.2
"""2021-02-25T02:08:56.988Z""",26.4,69.3
"""2021-02-25T02:08:59.986Z""",26.4,69.2
"""2021-02-25T02:09:02.988Z""",26.4,69.2
"""2021-02-25T02:09:05.988Z""",26.4,69.1
"""2021-02-25T02:09:08.988Z""",26.4,69.1
"""2021-02-25T02:09:11.988Z""",26.4,69
"""2021-02-25T02:09:14.987Z""",26.3,68.9
"""2021-02-25T02:09:17.988Z""",26.4,69
"""2021-02-25T02:09:20.984Z""",26.4,69
"""2021-02-25T02:09:23.988Z""",26.4,68.9
"""2021-02-25T02:09:26.992Z""",26.4,68.8
"""2021-02-25T02:09:29.985Z""",26.4,68.8
"""2021-02-25T02:09:32.991Z""",26.4,68.9
"""2021-02-25T02:09:35.987Z""",26.3,67.7
"""2021-02-25T02:09:38.992Z""",26.3,68.7
"""2021-02-25T02:09:41.985Z""",26.3,67.4
"""2021-02-25T02:09:44.991Z""",26.3,68.6
"""2021-02-25T02:09:47.989Z""",26.3,68.6
"""2021-02-25T02:09:50.985Z""",26.3,68.6
"""2021-02-25T02:09:53.993Z""",26.3,68.5
"""2021-02-25T02:09:56.985Z""",26.3,68.5
"""2021-02-25T02:09:59.985Z""",26.3,68.5
"""2021-02-25T02:10:02.986Z""",26.3,68.5
"""2021-02-25T02:10:05.988Z""",26.3,68.5
"""2021-02-25T02:10:08.985Z""",26.3,68.5
"""2021-02-25T02:10:11.986Z""",26.3,67.2
"""2021-02-25T02:10:14.986Z""",26.2,68.4
"""2021-02-25T02:10:17.985Z""",26.2,68.5
"""2021-02-25T02:10:20.984Z""",26.2,68.4
"""2021-02-25T02:10:23.985Z""",26.2,68.4
"""2021-02-25T02:10:26.986Z""",26.2,68.4
"""2021-02-25T02:10:29.987Z""",26.2,68.4
"""2021-02-25T02:10:32.988Z""",26.2,68.4
"""2021-02-25T02:10:35.987Z""",26.2,68.4
"""2021-02-25T02:10:38.986Z""",26.2,68.4
"""2021-02-25T02:10:41.988Z""",26.1,68.2
"""2021-02-25T02:10:44.984Z""",26.2,68.3
"""2021-02-25T02:10:47.985Z""",26.2,68.3
"""2021-02-25T02:10:50.984Z""",26.2,68.3
"""2021-02-25T02:10:53.987Z""",26.2,68.4
"""2021-02-25T02:10:56.990Z""",26.2,67.4
"""2021-02-25T02:10:59.985Z""",26.1,68.3
"""2021-02-25T02:11:02.987Z""",26.1,68.4
"""2021-02-25T02:11:05.986Z""",26.1,68.1
"""2021-02-25T02:11:08.989Z""",26.1,68.1
"""2021-02-25T02:11:11.984Z""",26.1,68.3
"""2021-02-25T02:11:14.984Z""",26.1,68.1
"""2021-02-25T02:11:17.988Z""",26.1,68.1
"""2021-02-25T02:11:20.984Z""",26.1,68.2
"""2021-02-25T02:11:23.988Z""",26.1,68.1
"""2021-02-25T02:11:26.989Z""",26.1,68.3
"""2021-02-25T02:11:29.985Z""",26.1,68.4
"""2021-02-25T02:11:32.988Z""",26.1,67.3
"""2021-02-25T02:11:35.984Z""",26.1,68.7
"""2021-02-25T02:11:38.991Z""",26.1,68.7
"""2021-02-25T02:11:41.989Z""",26.1,68.9
"""2021-02-25T02:11:44.983Z""",26.1,69.1
"""2021-02-25T02:11:47.991Z""",26,69.1
"""2021-02-25T02:11:50.987Z""",26,69.2
"""2021-02-25T02:11:53.984Z""",26,69.4
"""2021-02-25T02:11:56.988Z""",26,69.6
"""2021-02-25T02:11:59.987Z""",26,69.7
"""2021-02-25T02:12:02.984Z""",26,68.6
"""2021-02-25T02:12:05.987Z""",26.1,70
"""2021-02-25T02:12:08.984Z""",26,70
"""2021-02-25T02:12:11.986Z""",26,70.1
"""2021-02-25T02:12:14.988Z""",26,70.2
"""2021-02-25T02:12:17.983Z""",26,69.3
"""2021-02-25T02:12:20.987Z""",26,70.3
"""2021-02-25T02:12:23.984Z""",26.1,70.4
"""2021-02-25T02:12:26.985Z""",26.1,70.4
"""2021-02-25T02:12:29.984Z""",26,70.4
"""2021-02-25T02:12:32.987Z""",26.1,70.6
"""2021-02-25T02:12:35.984Z""",26.1,70.6
"""2021-02-25T02:12:38.987Z""",26,69.7
"""2021-02-25T02:12:41.987Z""",26.1,70.7
"""2021-02-25T02:12:44.983Z""",26.1,70.7
"""2021-02-25T02:12:47.987Z""",26,70.7
"""2021-02-25T02:12:50.983Z""",26.1,70.8
"""2021-02-25T02:12:53.986Z""",26.1,69.6
"""2021-02-25T02:12:56.983Z""",26.1,70.9
"""2021-02-25T02:12:59.990Z""",26.1,71.1
"""2021-02-25T02:13:02.983Z""",26.1,71
"""2021-02-25T02:13:05.985Z""",26.1,71.1
"""2021-02-25T02:13:08.985Z""",26.1,71.1
"""2021-02-25T02:13:11.983Z""",26.1,71.2
"""2021-02-25T02:13:14.985Z""",26,71.1
"""2021-02-25T02:13:17.985Z""",26.1,71.2
"""2021-02-25T02:13:20.982Z""",26.1,71.3
"""2021-02-25T02:13:23.984Z""",26.1,70.1
"""2021-02-25T02:13:26.983Z""",26.1,71.3
"""2021-02-25T02:13:29.985Z""",26.1,71.3
"""2021-02-25T02:13:32.984Z""",26.1,71.3
"""2021-02-25T02:13:35.984Z""",26.1,71.2
"""2021-02-25T02:13:38.984Z""",26.1,70.4
"""2021-02-25T02:13:41.982Z""",26.1,71.4
"""2021-02-25T02:13:44.986Z""",26.1,71.6
"""2021-02-25T02:13:47.986Z""",26.1,71.4
"""2021-02-25T02:13:50.987Z""",26.1,71.5
"""2021-02-25T02:13:53.985Z""",26.1,71.5
"""2021-02-25T02:13:56.984Z""",26.1,71.5
"""2021-02-25T02:13:59.991Z""",26.1,71.5
"""2021-02-25T02:14:02.986Z""",26.1,71.5
"""2021-02-25T02:14:05.983Z""",26.1,71.5
"""2021-02-25T02:14:08.986Z""",26.1,71.7
"""2021-02-25T02:14:11.985Z""",26.2,71.7
"""2021-02-25T02:14:14.990Z""",26.2,71.8
"""2021-02-25T02:14:17.984Z""",26.2,71.7
"""2021-02-25T02:14:20.985Z""",26.1,71.6
"""2021-02-25T02:14:23.987Z""",26.2,71.7
"""2021-02-25T02:14:26.983Z""",26.2,71.7
"""2021-02-25T02:14:29.982Z""",26.2,71.8
"""2021-02-25T02:14:32.984Z""",26.2,71.8
"""2021-02-25T02:14:35.983Z""",26.2,71.9
"""2021-02-25T02:14:38.985Z""",26.2,71.8
"""2021-02-25T02:14:41.985Z""",26.2,71.7
"""2021-02-25T02:14:44.982Z""",26.2,70.5
"""2021-02-25T02:14:47.984Z""",26.2,71.8
"""2021-02-25T02:14:50.982Z""",26.2,71.9
"""2021-02-25T02:14:53.985Z""",26.2,71.9
"""2021-02-25T02:14:56.983Z""",26.2,71.8
"""2021-02-25T02:14:59.981Z""",26.2,70.9
"""2021-02-25T02:15:02.984Z""",26.2,71.9
"""2021-02-25T02:15:05.983Z""",26.2,71.9
"""2021-02-25T02:15:08.985Z""",26.3,72
"""2021-02-25T02:15:11.984Z""",26.3,72
"""2021-02-25T02:15:14.981Z""",26.2,72
"""2021-02-25T02:15:17.983Z""",26.2,72
"""2021-02-25T02:15:20.982Z""",26.2,72
"""2021-02-25T02:15:23.984Z""",26.2,72.1
"""2021-02-25T02:15:26.984Z""",26.3,72.1
"""2021-02-25T02:15:29.982Z""",26.3,72.2
"""2021-02-25T02:15:32.984Z""",26.2,72.1
"""2021-02-25T02:15:35.981Z""",26.2,72.1
"""2021-02-25T02:15:38.983Z""",26.3,72.2
"""2021-02-25T02:15:41.988Z""",26.3,72.2
"""2021-02-25T02:15:44.982Z""",26.3,72.1
"""2021-02-25T02:15:47.981Z""",26.3,72.3
"""2021-02-25T02:15:50.984Z""",26.3,72.2
"""2021-02-25T02:15:53.990Z""",26.3,72.1
"""2021-02-25T02:15:56.992Z""",26.3,72.2
"""2021-02-25T02:15:59.984Z""",26.3,72.2
"""2021-02-25T02:16:02.998Z""",26.3,72.2
"""2021-02-25T02:16:05.981Z""",26.3,72.4
"""2021-02-25T02:16:08.983Z""",26.3,72.2
"""2021-02-25T02:16:11.983Z""",26.3,72.4
"""2021-02-25T02:16:14.981Z""",26.3,72.3
"""2021-02-25T02:16:17.981Z""",26.3,72.2
"""2021-02-25T02:16:20.982Z""",26.3,71.3
"""2021-02-25T02:16:23.981Z""",26.3,72.3
"""2021-02-25T02:16:26.982Z""",26.3,72.2
"""2021-02-25T02:16:29.981Z""",26.4,72.4
"""2021-02-25T02:16:32.981Z""",26.4,72.3
"""2021-02-25T02:16:35.981Z""",26.4,71.2
"""2021-02-25T02:16:38.985Z""",26.4,72.4
"""2021-02-25T02:16:41.983Z""",26.4,72.4
"""2021-02-25T02:16:44.980Z""",26.4,72.4
"""2021-02-25T02:16:47.983Z""",26.4,72.4
"""2021-02-25T02:16:50.983Z""",26.4,72.4
"""2021-02-25T02:16:53.983Z""",26.3,72.4
"""2021-02-25T02:16:56.985Z""",26.4,72.5
"""2021-02-25T02:16:59.981Z""",26.4,72.6
"""2021-02-25T02:17:02.983Z""",26.4,72.5
"""2021-02-25T02:17:05.982Z""",26.4,72.4
"""2021-02-25T02:17:08.982Z""",26.4,72.6
"""2021-02-25T02:17:11.985Z""",26.4,71.5
"""2021-02-25T02:17:14.981Z""",26.4,72.3
"""2021-02-25T02:17:17.985Z""",26.4,72.1
"""2021-02-25T02:17:20.981Z""",26.4,72.1
"""2021-02-25T02:17:23.983Z""",26.4,72.1
"""2021-02-25T02:17:26.984Z""",26.4,72.1
"""2021-02-25T02:17:29.979Z""",26.4,72.1
"""2021-02-25T02:17:32.985Z""",26.4,71.9
"""2021-02-25T02:17:35.982Z""",26.4,71.6
"""2021-02-25T02:17:38.982Z""",26.4,71.5
"""2021-02-25T02:17:41.984Z""",26.4,70.4
"""2021-02-25T02:17:44.980Z""",26.4,71.3
"""2021-02-25T02:17:47.984Z""",26.4,71
"""2021-02-25T02:17:50.991Z""",26.4,71
"""2021-02-25T02:17:53.979Z""",26.4,71
"""2021-02-25T02:17:56.981Z""",26.4,69.5
"""2021-02-25T02:17:59.979Z""",26.4,70.7
"""2021-02-25T02:18:02.983Z""",26.4,70.6
"""2021-02-25T02:18:05.979Z""",26.4,70.5
"""2021-02-25T02:18:08.979Z""",26.4,70.5
"""2021-02-25T02:18:11.983Z""",26.4,70.4
"""2021-02-25T02:18:14.979Z""",26.4,70.4
"""2021-02-25T02:18:17.989Z""",26.4,70.5
"""2021-02-25T02:18:20.979Z""",26.4,70.3
"""2021-02-25T02:18:23.986Z""",26.4,70.2
"""2021-02-25T02:18:26.988Z""",26.4,68.9
"""2021-02-25T02:18:29.979Z""",26.4,70.1
"""2021-02-25T02:18:32.987Z""",26.4,69
"""2021-02-25T02:18:35.979Z""",26.4,70
"""2021-02-25T02:18:38.984Z""",26.4,70.1
"""2021-02-25T02:18:41.983Z""",26.4,69.9
"""2021-02-25T02:18:44.979Z""",26.4,69.9
"""2021-02-25T02:18:47.983Z""",26.4,69.8
"""2021-02-25T02:18:50.979Z""",26.4,69.8
"""2021-02-25T02:18:53.984Z""",26.4,69.7
"""2021-02-25T02:18:56.979Z""",26.4,69.7
"""2021-02-25T02:18:59.984Z""",26.4,69.6
"""2021-02-25T02:19:02.984Z""",26.4,68.7
"""2021-02-25T02:19:05.979Z""",26.4,69.6
"""2021-02-25T02:19:08.983Z""",26.4,69.7
"""2021-02-25T02:19:11.989Z""",26.4,69.6
"""2021-02-25T02:19:14.981Z""",26.3,69.4
"""2021-02-25T02:19:17.983Z""",26.4,68.2
"""2021-02-25T02:19:20.982Z""",26.3,69.4
"""2021-02-25T02:19:23.979Z""",26.3,69.3
"""2021-02-25T02:19:26.983Z""",26.3,69.3
"""2021-02-25T02:19:29.986Z""",26.4,69.4
"""2021-02-25T02:19:32.980Z""",26.2,69.2
"""2021-02-25T02:19:35.984Z""",26.3,69.2
"""2021-02-25T02:19:38.983Z""",26.3,69.2
"""2021-02-25T02:19:41.981Z""",26.3,69.1
"""2021-02-25T02:19:44.983Z""",26.3,69.2
"""2021-02-25T02:19:47.980Z""",26.3,67.8
"""2021-02-25T02:19:50.982Z""",26.3,69.1
"""2021-02-25T02:19:53.984Z""",26.3,68.2
"""2021-02-25T02:19:56.979Z""",26.3,69.1
"""2021-02-25T02:19:59.986Z""",26.3,69.1
"""2021-02-25T02:20:02.981Z""",26.3,69
"""2021-02-25T02:20:05.982Z""",26.3,68.9
"""2021-02-25T02:20:08.984Z""",26.3,68.9
"""2021-02-25T02:20:11.980Z""",26.3,68.8
"""2021-02-25T02:20:14.983Z""",26.2,68.8
"""2021-02-25T02:20:17.979Z""",26.2,68.7
"""2021-02-25T02:20:20.979Z""",26.2,68.8
"""2021-02-25T02:20:23.982Z""",26.2,67.9
"""2021-02-25T02:20:26.980Z""",26.2,69
"""2021-02-25T02:20:29.978Z""",26.2,68.8
"""2021-02-25T02:20:32.982Z""",26.2,68.8
"""2021-02-25T02:20:35.982Z""",26.2,68.8
"""2021-02-25T02:20:38.985Z""",26.2,68.9
"""2021-02-25T02:20:41.986Z""",26.2,68.8
"""2021-02-25T02:20:44.981Z""",26.2,68.9
"""2021-02-25T02:20:47.982Z""",26.2,68.9
"""2021-02-25T02:20:50.978Z""",26.2,68.7
"""2021-02-25T02:20:53.981Z""",26.1,68.5
"""2021-02-25T02:20:56.981Z""",26.2,68.6
"""2021-02-25T02:20:59.977Z""",26.2,68.6
"""2021-02-25T02:21:02.980Z""",26.1,68.4
"""2021-02-25T02:21:05.979Z""",26.1,68.4
"""2021-02-25T02:21:08.978Z""",26.1,67.2
"""2021-02-25T02:21:11.977Z""",26.1,68.5
"""2021-02-25T02:21:14.979Z""",26.1,67.5
"""2021-02-25T02:21:17.983Z""",26.1,68.4
"""2021-02-25T02:21:20.979Z""",26.1,68.4
"""2021-02-25T02:21:23.983Z""",26.1,68.5
"""2021-02-25T02:21:26.980Z""",26.1,68.6
"""2021-02-25T02:21:29.978Z""",26.1,68.8
