time,PMV,PPD
"""2021-02-25T02:32:29.807Z""",-0.02,5
"""2021-02-25T02:32:38.998Z""",-0.02,5
"""2021-02-25T02:32:48.155Z""",0.01,5
"""2021-02-25T02:32:58.349Z""",0.01,5
"""2021-02-25T02:33:06.568Z""",0.01,5
"""2021-02-25T02:33:13.426Z""",0.01,5
"""2021-02-25T02:33:18.261Z""",0.01,5
"""2021-02-25T02:33:24.135Z""",0.01,5
"""2021-02-25T02:33:35.601Z""",-0.02,5
"""2021-02-25T02:33:41.410Z""",0.01,5
"""2021-02-25T02:33:47.254Z""",0.05,5
"""2021-02-25T02:33:53.629Z""",0.05,5.1
"""2021-02-25T02:34:02.257Z""",0.04,5
"""2021-02-25T02:34:08.379Z""",0.05,5.1
"""2021-02-25T02:34:18.001Z""",0.05,5.1
"""2021-02-25T02:34:26.060Z""",0.05,5.1
"""2021-02-25T02:34:32.434Z""",0.04,5
"""2021-02-25T02:34:37.751Z""",0.03,5
"""2021-02-25T02:34:46.601Z""",0.03,5
"""2021-02-25T02:34:53.240Z""",0.03,5
"""2021-02-25T02:35:02.072Z""",0.06,5.1
"""2021-02-25T02:35:11.809Z""",0.09,5.2
"""2021-02-25T02:35:17.639Z""",0.09,5.2
"""2021-02-25T02:35:23.096Z""",0.08,5.1
"""2021-02-25T02:35:29.172Z""",0.09,5.2
"""2021-02-25T02:35:34.900Z""",0.09,5.2
"""2021-02-25T02:35:41.563Z""",0.06,5.1
"""2021-02-25T02:35:51.276Z""",0.13,5.3
"""2021-02-25T02:35:55.686Z""",0.09,5.2
"""2021-02-25T02:36:05.879Z""",0.13,5.3
"""2021-02-25T02:36:14.261Z""",0.13,5.3
"""2021-02-25T02:36:21.409Z""",0.09,5.2
"""2021-02-25T02:36:31.809Z""",0.13,5.3
"""2021-02-25T02:36:39.459Z""",0.13,5.3
"""2021-02-25T02:36:43.878Z""",0.13,5.3
"""2021-02-25T02:36:50.401Z""",0.13,5.3
"""2021-02-25T02:36:56.783Z""",0.13,5.3
"""2021-02-25T02:37:02.321Z""",0.12,5.3
"""2021-02-25T02:37:08.366Z""",-0.09,5.2
"""2021-02-25T02:37:17.469Z""",-0.04,5
"""2021-02-25T02:37:23.282Z""",-0.07,5.1
"""2021-02-25T02:37:32.321Z""",-0.07,5.1
"""2021-02-25T02:37:41.086Z""",-0.1,5.2
"""2021-02-25T02:37:48.087Z""",-0.07,5.1
"""2021-02-25T02:37:53.069Z""",-0.07,5.1
"""2021-02-25T02:38:02.505Z""",-0.07,5.1
"""2021-02-25T02:38:08.179Z""",-0.07,5.1
"""2021-02-25T02:38:17.486Z""",-0.07,5.1
"""2021-02-25T02:38:23.092Z""",-0.09,5.2
"""2021-02-25T02:38:32.308Z""",-0.07,5.1
"""2021-02-25T02:38:39.212Z""",-0.12,5.3
"""2021-02-25T02:38:46.962Z""",-0.05,5.1
"""2021-02-25T02:38:53.030Z""",-0.12,5.3
"""2021-02-25T02:38:59.124Z""",-0.12,5.3
"""2021-02-25T02:39:08.255Z""",-0.12,5.3
"""2021-02-25T02:39:14.243Z""",-0.12,5.3
"""2021-02-25T02:39:23.512Z""",-0.12,5.3
"""2021-02-25T02:39:32.355Z""",-0.12,5.3
"""2021-02-25T02:39:38.091Z""",-0.15,5.5
"""2021-02-25T02:39:43.931Z""",-0.12,5.3
"""2021-02-25T02:39:50.209Z""",-0.15,5.5
"""2021-02-25T02:39:59.037Z""",-0.08,5.1
"""2021-02-25T02:40:07.957Z""",-0.14,5.4
"""2021-02-25T02:40:17.628Z""",-0.11,5.3
"""2021-02-25T02:40:26.175Z""",-0.15,5.5
"""2021-02-25T02:40:35.216Z""",-0.11,5.3
"""2021-02-25T02:40:41.343Z""",-0.11,5.3
"""2021-02-25T02:40:50.718Z""",-0.11,5.2
"""2021-02-25T02:40:59.475Z""",-0.11,5.2
"""2021-02-25T02:41:05.311Z""",-0.15,5.5
"""2021-02-25T02:41:11.631Z""",-0.14,5.4
"""2021-02-25T02:41:23.899Z""",0.08,5.1
"""2021-02-25T02:41:29.416Z""",0.07,5.1
"""2021-02-25T02:41:32.171Z""",0.07,5.1
"""2021-02-25T02:41:39.072Z""",0.08,5.1
"""2021-02-25T02:41:47.720Z""",0.07,5.1
"""2021-02-25T02:41:52.840Z""",0.06,5.1
"""2021-02-25T02:41:59.230Z""",0.06,5.1
"""2021-02-25T02:42:08.035Z""",0.06,5.1
"""2021-02-25T02:42:14.414Z""",0.06,5.1
"""2021-02-25T02:42:20.681Z""",0.05,5.1
"""2021-02-25T02:42:29.554Z""",0.06,5.1
"""2021-02-25T02:42:38.273Z""",0.09,5.2
"""2021-02-25T02:42:47.634Z""",0.06,5.1
"""2021-02-25T02:42:53.167Z""",0.09,5.2
"""2021-02-25T02:43:02.570Z""",0.09,5.2
"""2021-02-25T02:43:08.835Z""",0.09,5.2
"""2021-02-25T02:43:17.613Z""",0.06,5.1
"""2021-02-25T02:43:26.632Z""",0.09,5.2
"""2021-02-25T02:43:35.419Z""",0.1,5.2
"""2021-02-25T02:43:41.172Z""",0.09,5.2
"""2021-02-25T02:43:50.559Z""",0.1,5.2
"""2021-02-25T02:43:56.007Z""",0.09,5.2
"""2021-02-25T02:44:05.365Z""",0.12,5.3
"""2021-02-25T02:44:14.539Z""",0.12,5.3
"""2021-02-25T02:44:20.230Z""",0.1,5.2
"""2021-02-25T02:44:26.316Z""",0.1,5.2
"""2021-02-25T02:44:32.608Z""",0.12,5.3
"""2021-02-25T02:44:38.642Z""",0.12,5.3
"""2021-02-25T02:44:47.172Z""",0.1,5.2
"""2021-02-25T02:44:56.402Z""",0.1,5.2
"""2021-02-25T02:45:06.785Z""",0.1,5.2
"""2021-02-25T02:45:12.013Z""",0.1,5.2
"""2021-02-25T02:45:17.290Z""",0.17,5.6
"""2021-02-25T02:45:23.232Z""",0.17,5.6
"""2021-02-25T02:45:32.008Z""",0.17,5.6
"""2021-02-25T02:45:41.383Z""",0.17,5.6
"""2021-02-25T02:45:47.112Z""",0.17,5.6
"""2021-02-25T02:45:53.582Z""",0.17,5.6
"""2021-02-25T02:46:02.610Z""",0.17,5.6
"""2021-02-25T02:46:07.946Z""",0.17,5.6
"""2021-02-25T02:46:17.289Z""",0.17,5.6
"""2021-02-25T02:46:26.331Z""",0.17,5.6
"""2021-02-25T02:46:32.861Z""",0.17,5.6
"""2021-02-25T02:46:38.565Z""",0.17,5.6
"""2021-02-25T02:46:44.321Z""",0.17,5.6
"""2021-02-25T02:46:50.187Z""",0.16,5.5
"""2021-02-25T02:46:59.512Z""",0.17,5.6
"""2021-02-25T02:47:08.289Z""",-0.02,5
"""2021-02-25T02:47:14.797Z""",-0.02,5
"""2021-02-25T02:47:22.951Z""",-0.02,5
"""2021-02-25T02:47:29.205Z""",-0.02,5
"""2021-02-25T02:47:38.186Z""",-0.02,5
"""2021-02-25T02:47:47.574Z""",-0.02,5
"""2021-02-25T02:47:56.532Z""",-0.04,5
"""2021-02-25T02:48:02.444Z""",-0.04,5
"""2021-02-25T02:48:08.320Z""",-0.03,5
"""2021-02-25T02:48:17.619Z""",-0.03,5
"""2021-02-25T02:48:23.594Z""",-0.04,5
"""2021-02-25T02:48:32.755Z""",-0.04,5
"""2021-02-25T02:48:38.587Z""",-0.04,5
"""2021-02-25T02:49:02.724Z""",-0.07,5.1
"""2021-02-25T02:49:02.751Z""",-0.04,5
"""2021-02-25T02:49:04.050Z""",-0.07,5.1
"""2021-02-25T02:49:08.053Z""",-0.07,5.1
"""2021-02-25T02:49:17.691Z""",-0.07,5.1
"""2021-02-25T02:49:26.537Z""",-0.07,5.1
"""2021-02-25T02:49:35.311Z""",-0.05,5.1
"""2021-02-25T02:49:41.683Z""",-0.05,5.1
"""2021-02-25T02:49:50.069Z""",-0.12,5.3
"""2021-02-25T02:49:56.053Z""",-0.05,5.1
"""2021-02-25T02:50:06.088Z""",-0.12,5.3
"""2021-02-25T02:50:15.292Z""",-0.12,5.3
"""2021-02-25T02:50:20.497Z""",-0.12,5.3
"""2021-02-25T02:50:26.339Z""",-0.15,5.5
"""2021-02-25T02:50:36.637Z""",-0.12,5.3
"""2021-02-25T02:50:42.027Z""",-0.15,5.5
"""2021-02-25T02:50:51.311Z""",0.04,5
"""2021-02-25T02:50:57.315Z""",0.04,5
"""2021-02-25T02:51:05.683Z""",0.04,5
"""2021-02-25T02:51:11.429Z""",0.07,5.1
"""2021-02-25T02:51:17.521Z""",0.07,5.1
"""2021-02-25T02:51:23.497Z""",0.01,5
"""2021-02-25T02:51:33.611Z""",0.08,5.1
"""2021-02-25T02:51:42.778Z""",0.05,5
"""2021-02-25T02:51:48.164Z""",0.05,5
"""2021-02-25T02:51:53.620Z""",0.01,5
"""2021-02-25T02:51:59.026Z""",0.05,5.1
"""2021-02-25T02:52:05.309Z""",0.03,5
"""2021-02-25T02:52:14.221Z""",0.03,5
"""2021-02-25T02:52:22.942Z""",0.03,5
"""2021-02-25T02:52:31.923Z""",0.03,5
"""2021-02-25T02:52:41.018Z""",0.09,5.2
"""2021-02-25T02:52:47.637Z""",0.09,5.2
"""2021-02-25T02:52:53.062Z""",0.09,5.2
"""2021-02-25T02:53:01.968Z""",0.09,5.2
"""2021-02-25T02:53:07.923Z""",0.09,5.2
"""2021-02-25T02:53:13.929Z""",0.06,5.1
"""2021-02-25T02:53:19.981Z""",0.09,5.2
"""2021-02-25T02:53:26.284Z""",0.09,5.2
"""2021-02-25T02:53:34.941Z""",0.1,5.2
"""2021-02-25T02:53:40.972Z""",0.1,5.2
"""2021-02-25T02:53:47.390Z""",0.1,5.2
"""2021-02-25T02:53:53.006Z""",0.1,5.2
"""2021-02-25T02:53:58.973Z""",0.1,5.2
"""2021-02-25T02:54:04.926Z""",0.06,5.1
"""2021-02-25T02:54:13.998Z""",0.1,5.2
"""2021-02-25T02:54:19.989Z""",0.1,5.2
"""2021-02-25T02:54:26.215Z""",0.1,5.2
"""2021-02-25T02:54:32.014Z""",0.1,5.2
"""2021-02-25T02:54:37.961Z""",0.1,5.2
"""2021-02-25T02:54:44.214Z""",0.1,5.2
"""2021-02-25T02:54:53.086Z""",0.1,5.2
"""2021-02-25T02:55:02.393Z""",0.1,5.2
"""2021-02-25T02:55:08.012Z""",0.1,5.2
"""2021-02-25T02:55:17.029Z""",0.1,5.2
"""2021-02-25T02:55:22.971Z""",0.1,5.2
"""2021-02-25T02:55:32.055Z""",0.1,5.2
"""2021-02-25T02:55:41.304Z""",0.1,5.2
"""2021-02-25T02:55:47.017Z""",0.1,5.2
"""2021-02-25T02:55:53.111Z""",0.17,5.6
"""2021-02-25T02:56:02.009Z""",0.17,5.6
"""2021-02-25T02:56:10.992Z""",0.17,5.6
"""2021-02-25T02:56:17.006Z""",0.13,5.4
"""2021-02-25T02:56:26.014Z""",0.15,5.5
"""2021-02-25T02:56:32.199Z""",0.17,5.6
"""2021-02-25T02:56:38.089Z""",0.17,5.6
"""2021-02-25T02:56:47.233Z""",0.13,5.4
"""2021-02-25T02:56:53.007Z""",0.17,5.6
"""2021-02-25T02:57:02.131Z""",0.17,5.6
"""2021-02-25T02:57:11.044Z""",0.17,5.6
"""2021-02-25T02:57:20.045Z""",0.17,5.6
"""2021-02-25T02:57:29.389Z""",0.18,5.6
"""2021-02-25T02:57:35.071Z""",0.17,5.6
"""2021-02-25T02:57:41.410Z""",0.18,5.6
"""2021-02-25T02:57:50.084Z""",0.18,5.7
"""2021-02-25T02:57:56.022Z""",0.18,5.7
"""2021-02-25T02:58:05.031Z""",0.18,5.6
"""2021-02-25T02:58:11.054Z""",0.18,5.6
"""2021-02-25T02:58:17.137Z""",0.16,5.6
"""2021-02-25T02:58:26.082Z""",0.18,5.6
"""2021-02-25T02:58:35.124Z""",0.18,5.6
"""2021-02-25T02:58:41.079Z""",0.18,5.7
"""2021-02-25T02:58:47.044Z""",0.21,5.9
"""2021-02-25T02:58:53.124Z""",0.18,5.6
"""2021-02-25T02:59:02.145Z""",0.21,5.9
"""2021-02-25T02:59:11.103Z""",0.18,5.6
"""2021-02-25T02:59:20.126Z""",0.21,5.9
"""2021-02-25T02:59:29.074Z""",0.23,6.1
"""2021-02-25T02:59:38.115Z""",0.23,6.1
"""2021-02-25T02:59:47.100Z""",0.21,5.9
"""2021-02-25T02:59:56.097Z""",0.21,5.9
"""2021-02-25T03:00:05.297Z""",0.21,5.9
"""2021-02-25T03:00:11.119Z""",0.27,6.5
"""2021-02-25T03:00:17.127Z""",0.27,6.5
"""2021-02-25T03:00:23.129Z""",0.21,5.9
"""2021-02-25T03:00:32.167Z""",0.21,5.9
"""2021-02-25T03:00:41.184Z""",0.27,6.5
"""2021-02-25T03:00:49.026Z""",0.55,11.4
"""2021-02-25T03:00:55.424Z""",0.55,11.4
"""2021-02-25T03:01:03.912Z""",0.52,10.6
"""2021-02-25T03:01:09.995Z""",0.55,11.3
"""2021-02-25T03:01:15.995Z""",0.55,11.3
"""2021-02-25T03:01:25.332Z""",0.55,11.3
"""2021-02-25T03:01:31.042Z""",0.55,11.3
"""2021-02-25T03:01:40.996Z""",0.58,11.9
"""2021-02-25T03:01:49.266Z""",0.55,11.3
"""2021-02-25T03:01:59.640Z""",0.55,11.3
"""2021-02-25T03:02:04.117Z""",0.58,12.1
"""2021-02-25T03:02:10.158Z""",0.55,11.2
"""2021-02-25T03:02:21.449Z""",0.53,11
"""2021-02-25T03:02:25.952Z""",0.58,12.1
"""2021-02-25T03:02:34.135Z""",0.58,12.1
"""2021-02-25T03:02:44.723Z""",0.58,12.1
"""2021-02-25T03:02:48.826Z""",0.57,11.8
"""2021-02-25T03:02:59.331Z""",0.58,12.1
"""2021-02-25T03:03:05.588Z""",0.58,12.1
"""2021-02-25T03:03:13.238Z""",0.58,12
"""2021-02-25T03:03:20.403Z""",0.58,12
"""2021-02-25T03:03:26.581Z""",0.58,12
"""2021-02-25T03:03:30.844Z""",0.58,12
"""2021-02-25T03:03:37.129Z""",0.58,12
"""2021-02-25T03:03:47.387Z""",0.62,13
"""2021-02-25T03:03:51.893Z""",0.58,12
"""2021-02-25T03:03:58.280Z""",0.58,12
"""2021-02-25T03:04:05.704Z""",0.61,12.9
"""2021-02-25T03:04:12.887Z""",0.58,12
"""2021-02-25T03:04:23.674Z""",0.61,12.7
"""2021-02-25T03:04:30.009Z""",0.61,12.9
"""2021-02-25T03:04:37.161Z""",0.61,12.9
"""2021-02-25T03:04:48.079Z""",0.61,12.9
"""2021-02-25T03:04:52.684Z""",0.61,12.9
"""2021-02-25T03:05:01.284Z""",0.61,12.9
"""2021-02-25T03:05:11.545Z""",0.61,12.8
"""2021-02-25T03:05:19.284Z""",0.61,12.8
"""2021-02-25T03:05:29.621Z""",0.61,12.8
"""2021-02-25T03:05:34.240Z""",0.61,12.8
"""2021-02-25T03:05:43.138Z""",0.6,12.6
"""2021-02-25T03:05:51.984Z""",0.61,12.8
"""2021-02-25T03:06:01.139Z""",0.6,12.5
"""2021-02-25T03:06:07.350Z""",0.65,13.8
"""2021-02-25T03:06:15.955Z""",0.65,13.8
"""2021-02-25T03:06:22.182Z""",0.65,13.8
"""2021-02-25T03:06:31.015Z""",0.61,12.8
"""2021-02-25T03:06:40.034Z""",0.61,12.8
"""2021-02-25T03:06:49.371Z""",0.65,13.8
"""2021-02-25T03:06:57.990Z""",0.65,13.8
"""2021-02-25T03:07:04.051Z""",0.64,13.6
"""2021-02-25T03:07:09.963Z""",0.65,13.8
"""2021-02-25T03:07:19.303Z""",0.65,13.8
"""2021-02-25T03:07:24.961Z""",0.65,13.8
"""2021-02-25T03:07:33.995Z""",0.65,13.8
"""2021-02-25T03:07:39.977Z""",0.65,13.8
"""2021-02-25T03:07:49.376Z""",0.65,13.8
"""2021-02-25T03:07:57.985Z""",0.65,13.8
"""2021-02-25T03:08:06.973Z""",0.65,13.8
"""2021-02-25T03:08:15.960Z""",0.65,13.8
"""2021-02-25T03:08:22.015Z""",0.65,13.8
"""2021-02-25T03:08:30.963Z""",0.65,13.8
"""2021-02-25T03:08:37.060Z""",0.64,13.7
"""2021-02-25T03:08:46.202Z""",0.65,13.8
"""2021-02-25T03:08:55.136Z""",0.68,14.8
"""2021-02-25T03:09:04.258Z""",0.68,14.7
"""2021-02-25T03:09:10.015Z""",0.68,14.7
"""2021-02-25T03:09:19.022Z""",0.68,14.7
"""2021-02-25T03:09:25.131Z""",0.68,14.7
"""2021-02-25T03:09:33.994Z""",0.68,14.8
"""2021-02-25T03:09:43.287Z""",0.67,14.4
"""2021-02-25T03:09:49.314Z""",0.68,14.7
"""2021-02-25T03:09:54.990Z""",0.68,14.7
"""2021-02-25T03:10:04.032Z""",0.68,14.7
"""2021-02-25T03:10:12.994Z""",0.68,14.7
"""2021-02-25T03:10:22.006Z""",0.68,14.7
"""2021-02-25T03:10:27.899Z""",0.68,14.7
"""2021-02-25T03:10:36.890Z""",0.71,15.5
"""2021-02-25T03:10:43.119Z""",0.67,14.5
"""2021-02-25T03:10:50.276Z""",0.17,5.6
"""2021-02-25T03:10:59.356Z""",0.17,5.6
"""2021-02-25T03:11:08.544Z""",0.17,5.6
"""2021-02-25T03:11:14.300Z""",0.22,6
"""2021-02-25T03:11:23.299Z""",0.19,5.7
"""2021-02-25T03:11:32.347Z""",0.18,5.7
"""2021-02-25T03:11:38.774Z""",0.18,5.6
"""2021-02-25T03:11:47.367Z""",0.17,5.6
"""2021-02-25T03:11:53.304Z""",0.21,5.9
"""2021-02-25T03:11:59.349Z""",0.16,5.5
"""2021-02-25T03:12:05.308Z""",0.14,5.4
"""2021-02-25T03:12:14.341Z""",0.14,5.4
"""2021-02-25T03:12:23.725Z""",0.14,5.4
"""2021-02-25T03:12:32.333Z""",0.14,5.4
"""2021-02-25T03:12:39.520Z""",0.13,5.3
"""2021-02-25T03:12:48.516Z""",0.13,5.3
"""2021-02-25T03:12:54.537Z""",0.13,5.3
"""2021-02-25T03:13:00.578Z""",0.13,5.3
"""2021-02-25T03:13:07.079Z""",0.13,5.3
"""2021-02-25T03:13:15.538Z""",0.13,5.3
"""2021-02-25T03:13:21.497Z""",0.09,5.2
"""2021-02-25T03:13:26.339Z""",0.09,5.2
"""2021-02-25T03:13:32.329Z""",0.06,5.1
"""2021-02-25T03:13:41.483Z""",0.09,5.2
"""2021-02-25T03:13:47.720Z""",0.08,5.1
"""2021-02-25T03:13:53.427Z""",0.06,5.1
"""2021-02-25T03:14:02.329Z""",0.05,5.1
"""2021-02-25T03:14:11.363Z""",0.05,5.1
"""2021-02-25T03:14:17.343Z""",0.04,5
"""2021-02-25T03:14:28.365Z""",0.02,5
"""2021-02-25T03:14:32.486Z""",0.05,5.1
"""2021-02-25T03:14:38.704Z""",0.02,5
"""2021-02-25T03:14:47.417Z""",0.02,5
"""2021-02-25T03:14:53.355Z""",0.02,5
"""2021-02-25T03:14:59.509Z""",-0.01,5
"""2021-02-25T03:15:08.390Z""",0.02,5
"""2021-02-25T03:15:14.588Z""",-0.02,5
"""2021-02-25T03:15:23.407Z""",-0.01,5
"""2021-02-25T03:15:32.661Z""",-0.02,5
"""2021-02-25T03:15:38.427Z""",-0.03,5
"""2021-02-25T03:15:44.356Z""",-0.06,5.1
"""2021-02-25T03:15:53.482Z""",-0.06,5.1
"""2021-02-25T03:15:59.381Z""",-0.06,5.1
"""2021-02-25T03:16:08.478Z""",-0.09,5.2
"""2021-02-25T03:16:17.799Z""",-0.06,5.1
"""2021-02-25T03:16:23.518Z""",-0.09,5.2
"""2021-02-25T03:16:29.382Z""",-0.09,5.2
"""2021-02-25T03:16:38.638Z""",-0.09,5.2
"""2021-02-25T03:16:44.403Z""",-0.09,5.2
"""2021-02-25T03:16:53.684Z""",-0.09,5.2
"""2021-02-25T03:17:02.493Z""",-0.12,5.3
"""2021-02-25T03:17:08.710Z""",-0.12,5.3
"""2021-02-25T03:17:14.369Z""",-0.12,5.3
"""2021-02-25T03:17:23.404Z""",-0.17,5.6
"""2021-02-25T03:17:29.418Z""",-0.13,5.4
"""2021-02-25T03:17:35.422Z""",-0.12,5.3
"""2021-02-25T03:17:44.517Z""",-0.16,5.5
"""2021-02-25T03:17:50.866Z""",-0.16,5.5
"""2021-02-25T03:17:56.561Z""",-0.16,5.5
"""2021-02-25T03:18:02.478Z""",-0.13,5.4
"""2021-02-25T03:18:11.743Z""",-0.16,5.6
"""2021-02-25T03:18:19.432Z""",-0.19,5.8
"""2021-02-25T03:18:24.657Z""",-0.19,5.8
"""2021-02-25T03:18:33.687Z""",-0.23,6.1
"""2021-02-25T03:18:41.764Z""",-0.2,5.8
"""2021-02-25T03:18:47.448Z""",-0.2,5.8
"""2021-02-25T03:18:53.529Z""",-0.2,5.8
"""2021-02-25T03:19:02.486Z""",-0.19,5.8
"""2021-02-25T03:19:09.909Z""",-0.23,6.1
"""2021-02-25T03:19:18.646Z""",-0.23,6.1
"""2021-02-25T03:19:24.863Z""",-0.23,6.1
"""2021-02-25T03:19:30.684Z""",-0.23,6.1
"""2021-02-25T03:19:37.426Z""",-0.23,6.1
"""2021-02-25T03:19:46.053Z""",-0.23,6.1
"""2021-02-25T03:19:50.462Z""",-0.24,6.2
"""2021-02-25T03:19:59.550Z""",-0.24,6.2
"""2021-02-25T03:20:08.485Z""",-0.24,6.2
"""2021-02-25T03:20:14.764Z""",-0.24,6.2
"""2021-02-25T03:20:23.520Z""",-0.24,6.2
"""2021-02-25T03:20:32.496Z""",-0.24,6.2
"""2021-02-25T03:20:38.712Z""",-0.24,6.2
"""2021-02-25T03:20:48.182Z""",-0.24,6.2
"""2021-02-25T03:20:54.058Z""",-0.3,6.9
"""2021-02-25T03:21:02.879Z""",-0.24,6.2
"""2021-02-25T03:21:08.560Z""",-0.3,6.9
"""2021-02-25T03:21:17.969Z""",-0.3,6.9
"""2021-02-25T03:21:23.882Z""",-0.3,6.9
"""2021-02-25T03:21:32.649Z""",-0.27,6.5
"""2021-02-25T03:21:41.515Z""",-0.3,6.9
"""2021-02-25T03:21:47.488Z""",-0.3,6.9
"""2021-02-25T03:21:53.497Z""",-0.31,6.9
"""2021-02-25T03:22:02.658Z""",-0.32,7.1
"""2021-02-25T03:22:09.298Z""",-0.34,7.4
"""2021-02-25T03:22:17.843Z""",-0.32,7.1
"""2021-02-25T03:22:23.743Z""",-0.34,7.4
"""2021-02-25T03:22:32.723Z""",-0.34,7.4
"""2021-02-25T03:22:41.635Z""",-0.34,7.4
"""2021-02-25T03:22:50.593Z""",-0.34,7.4
"""2021-02-25T03:22:56.693Z""",-0.34,7.4
"""2021-02-25T03:23:05.581Z""",-0.34,7.5
"""2021-02-25T03:23:14.639Z""",-0.35,7.5
"""2021-02-25T03:23:23.707Z""",-0.36,7.7
"""2021-02-25T03:23:29.816Z""",-0.35,7.5
"""2021-02-25T03:23:38.795Z""",-0.36,7.7
"""2021-02-25T03:23:47.791Z""",-0.35,7.6
"""2021-02-25T03:23:56.605Z""",-0.35,7.6
"""2021-02-25T03:24:06.079Z""",-0.35,7.6
"""2021-02-25T03:24:11.673Z""",-0.35,7.6
"""2021-02-25T03:24:20.616Z""",-0.35,7.6
"""2021-02-25T03:24:29.735Z""",-0.35,7.6
"""2021-02-25T03:24:35.697Z""",-0.35,7.6
"""2021-02-25T03:24:44.823Z""",-0.39,8.1
"""2021-02-25T03:24:50.691Z""",-0.38,8.1
"""2021-02-25T03:24:56.696Z""",-0.35,7.6
"""2021-02-25T03:25:05.647Z""",-0.39,8.1
"""2021-02-25T03:25:11.636Z""",-0.39,8.1
"""2021-02-25T03:25:20.645Z""",-0.39,8.1
"""2021-02-25T03:25:29.610Z""",-0.42,8.8
"""2021-02-25T03:25:38.636Z""",-0.39,8.1
"""2021-02-25T03:25:44.624Z""",-0.43,8.8
"""2021-02-25T03:25:50.721Z""",-0.39,8.1
"""2021-02-25T03:25:56.667Z""",-0.45,9.3
"""2021-02-25T03:26:05.772Z""",-0.39,8.1
"""2021-02-25T03:26:11.694Z""",-0.45,9.3
"""2021-02-25T03:26:21.107Z""",-0.46,9.4
"""2021-02-25T03:26:26.732Z""",-0.42,8.7
"""2021-02-25T03:26:32.981Z""",-0.45,9.2
"""2021-02-25T03:26:38.758Z""",-0.45,9.3
"""2021-02-25T03:26:47.521Z""",-0.45,9.3
"""2021-02-25T03:26:53.677Z""",-0.45,9.3
"""2021-02-25T03:26:59.349Z""",-0.45,9.3
"""2021-02-25T03:27:08.256Z""",-0.45,9.2
"""2021-02-25T03:27:14.450Z""",-0.45,9.3
"""2021-02-25T03:27:23.692Z""",-0.46,9.4
"""2021-02-25T03:27:32.619Z""",-0.46,9.4
"""2021-02-25T03:27:38.499Z""",-0.46,9.4
"""2021-02-25T03:27:47.690Z""",-0.46,9.4
"""2021-02-25T03:27:56.345Z""",-0.46,9.5
"""2021-02-25T03:28:02.373Z""",-0.45,9.3
"""2021-02-25T03:28:08.295Z""",-0.46,9.4
"""2021-02-25T03:28:17.318Z""",-0.46,9.4
"""2021-02-25T03:28:23.270Z""",-0.46,9.4
"""2021-02-25T03:28:29.264Z""",-0.46,9.4
"""2021-02-25T03:28:38.294Z""",-0.46,9.4
"""2021-02-25T03:28:44.261Z""",-0.46,9.4
"""2021-02-25T03:28:53.361Z""",-0.46,9.4
"""2021-02-25T03:29:02.275Z""",-0.46,9.5
"""2021-02-25T03:29:08.281Z""",-0.46,9.4
"""2021-02-25T03:29:17.308Z""",-0.46,9.4
"""2021-02-25T03:29:26.267Z""",-0.46,9.4
"""2021-02-25T03:29:32.339Z""",-0.46,9.4
"""2021-02-25T03:29:38.382Z""",-0.46,9.4
"""2021-02-25T03:29:47.414Z""",-0.47,9.6
"""2021-02-25T03:29:53.363Z""",-0.46,9.5
"""2021-02-25T03:30:02.326Z""",-0.46,9.5
"""2021-02-25T03:30:11.334Z""",-0.46,9.5
"""2021-02-25T03:30:17.421Z""",-0.5,10.3
"""2021-02-25T03:30:23.315Z""",-0.5,10.3
"""2021-02-25T03:30:32.350Z""",-0.5,10.2
"""2021-02-25T03:30:38.364Z""",-0.5,10.2
"""2021-02-25T03:30:44.354Z""",-0.5,10.2
"""2021-02-25T03:30:50.384Z""",-0.5,10.2
"""2021-02-25T03:30:59.378Z""",-0.31,6.9
"""2021-02-25T03:31:05.308Z""",-0.3,6.9
"""2021-02-25T03:31:11.311Z""",-0.3,6.9
"""2021-02-25T03:31:17.378Z""",-0.3,6.9
"""2021-02-25T03:31:26.345Z""",-0.29,6.8
"""2021-02-25T03:31:32.980Z""",-0.33,7.2
"""2021-02-25T03:31:38.318Z""",-0.3,6.9
"""2021-02-25T03:31:44.335Z""",-0.27,6.5
"""2021-02-25T03:31:53.483Z""",-0.3,6.8
"""2021-02-25T03:32:02.504Z""",-0.29,6.7
"""2021-02-25T03:32:08.447Z""",-0.29,6.7
"""2021-02-25T03:32:17.380Z""",-0.29,6.7
"""2021-02-25T03:32:23.337Z""",-0.29,6.7
"""2021-02-25T03:32:29.419Z""",-0.28,6.7
"""2021-02-25T03:32:38.469Z""",-0.25,6.3
"""2021-02-25T03:32:47.417Z""",-0.25,6.3
"""2021-02-25T03:32:56.401Z""",-0.25,6.3
"""2021-02-25T03:33:05.407Z""",-0.25,6.3
"""2021-02-25T03:33:11.364Z""",-0.24,6.2
"""2021-02-25T03:33:20.426Z""",-0.24,6.2
"""2021-02-25T03:33:29.452Z""",-0.25,6.3
"""2021-02-25T03:33:35.483Z""",-0.24,6.2
"""2021-02-25T03:33:44.527Z""",-0.24,6.2
"""2021-02-25T03:33:53.445Z""",-0.21,5.9
"""2021-02-25T03:33:59.412Z""",-0.25,6.3
"""2021-02-25T03:34:08.458Z""",-0.21,5.9
"""2021-02-25T03:34:17.410Z""",-0.17,5.6
"""2021-02-25T03:34:26.393Z""",-0.18,5.7
