time,T_Luar,H_Luar
"""2021-02-25T01:56:04.924Z""",29.6,89.7
"""2021-02-25T01:56:07.922Z""",29.6,89.8
"""2021-02-25T01:56:10.925Z""",29.6,89.6
"""2021-02-25T01:56:13.925Z""",29.6,88.2
"""2021-02-25T01:56:16.921Z""",29.6,89.4
"""2021-02-25T01:56:19.925Z""",29.6,89.4
"""2021-02-25T01:56:22.925Z""",29.6,88.1
"""2021-02-25T01:56:25.924Z""",29.6,89.4
"""2021-02-25T01:56:28.924Z""",29.6,89.4
"""2021-02-25T01:56:31.925Z""",29.6,89.3
"""2021-02-25T01:56:34.926Z""",29.6,89.3
"""2021-02-25T01:56:37.922Z""",29.6,89.3
"""2021-02-25T01:56:40.926Z""",29.6,89.2
"""2021-02-25T01:56:43.922Z""",29.6,89.2
"""2021-02-25T01:56:46.925Z""",29.6,89.3
"""2021-02-25T01:56:49.923Z""",29.6,88.5
"""2021-02-25T01:56:52.924Z""",29.7,89.3
"""2021-02-25T01:56:55.924Z""",29.6,89.4
"""2021-02-25T01:56:58.922Z""",29.6,89.4
"""2021-02-25T01:57:01.924Z""",29.6,89.4
"""2021-02-25T01:57:04.922Z""",29.7,88.3
"""2021-02-25T01:57:07.921Z""",29.6,89.3
"""2021-02-25T01:57:10.921Z""",29.7,89.4
"""2021-02-25T01:57:13.926Z""",29.7,88
"""2021-02-25T01:57:16.922Z""",29.7,89.3
"""2021-02-25T01:57:19.927Z""",29.7,88.5
"""2021-02-25T01:57:22.921Z""",29.7,89.3
"""2021-02-25T01:57:25.927Z""",29.7,89.3
"""2021-02-25T01:57:28.924Z""",29.7,88
"""2021-02-25T01:57:31.924Z""",29.7,89.4
"""2021-02-25T01:57:34.928Z""",29.7,89.3
"""2021-02-25T01:57:37.922Z""",29.7,89.3
"""2021-02-25T01:57:40.925Z""",29.7,89.3
"""2021-02-25T01:57:43.927Z""",29.7,88
"""2021-02-25T01:57:46.923Z""",29.7,89.3
"""2021-02-25T01:57:49.922Z""",29.7,89.3
"""2021-02-25T01:57:52.925Z""",29.7,89.3
"""2021-02-25T01:57:55.923Z""",29.7,89.3
"""2021-02-25T01:57:58.925Z""",29.7,88
"""2021-02-25T01:58:01.922Z""",29.7,89.2
"""2021-02-25T01:58:04.927Z""",29.7,89.3
"""2021-02-25T01:58:07.926Z""",29.8,87.9
"""2021-02-25T01:58:10.926Z""",29.7,88.4
"""2021-02-25T01:58:13.922Z""",29.8,89.1
"""2021-02-25T01:58:16.924Z""",29.8,89.2
"""2021-02-25T01:58:19.922Z""",29.8,87.9
"""2021-02-25T01:58:22.925Z""",29.8,89.3
"""2021-02-25T01:58:25.922Z""",29.8,89.3
"""2021-02-25T01:58:28.924Z""",29.8,89.4
"""2021-02-25T01:58:31.926Z""",29.8,89.4
"""2021-02-25T01:58:34.922Z""",29.8,89.4
"""2021-02-25T01:58:37.924Z""",29.8,89.1
"""2021-02-25T01:58:40.921Z""",29.8,88.2
"""2021-02-25T01:58:43.924Z""",29.8,89.1
"""2021-02-25T01:58:46.925Z""",29.8,89
"""2021-02-25T01:58:49.921Z""",29.8,87.7
"""2021-02-25T01:58:52.924Z""",29.8,89.1
"""2021-02-25T01:58:55.927Z""",29.8,89
"""2021-02-25T01:58:58.921Z""",29.9,89.2
"""2021-02-25T01:59:01.925Z""",29.9,87.9
"""2021-02-25T01:59:04.921Z""",29.9,87.9
"""2021-02-25T01:59:07.923Z""",29.9,89.3
"""2021-02-25T01:59:10.925Z""",29.9,89.4
"""2021-02-25T01:59:13.921Z""",29.9,89.2
"""2021-02-25T01:59:16.923Z""",29.9,89.2
"""2021-02-25T01:59:19.924Z""",29.9,89.2
"""2021-02-25T01:59:22.923Z""",29.9,87.9
"""2021-02-25T01:59:25.920Z""",30,89.1
"""2021-02-25T01:59:28.921Z""",30,89
"""2021-02-25T01:59:31.925Z""",30,88.1
"""2021-02-25T01:59:34.922Z""",30,88.9
"""2021-02-25T01:59:37.920Z""",30,88.9
"""2021-02-25T01:59:40.924Z""",30,87.6
"""2021-02-25T01:59:43.922Z""",30,88.7
"""2021-02-25T01:59:46.926Z""",30,88.6
"""2021-02-25T01:59:49.920Z""",30,88.6
"""2021-02-25T01:59:52.923Z""",30,87.2
"""2021-02-25T01:59:55.924Z""",30,87.1
"""2021-02-25T01:59:58.921Z""",30,88.3
"""2021-02-25T02:00:01.921Z""",30,87.4
"""2021-02-25T02:00:04.924Z""",30,88.2
"""2021-02-25T02:00:07.921Z""",30,88.3
"""2021-02-25T02:00:10.923Z""",30,86.9
"""2021-02-25T02:00:13.921Z""",30,88.2
"""2021-02-25T02:00:16.923Z""",30,86.8
"""2021-02-25T02:00:19.921Z""",30,88.2
"""2021-02-25T02:00:22.923Z""",30,88.2
"""2021-02-25T02:00:25.922Z""",30,88.2
"""2021-02-25T02:00:28.921Z""",30,86.9
"""2021-02-25T02:00:31.921Z""",30,86.9
"""2021-02-25T02:00:34.924Z""",30,88.3
"""2021-02-25T02:00:37.921Z""",30,88.2
"""2021-02-25T02:00:40.921Z""",30,88.3
"""2021-02-25T02:00:43.921Z""",30,88.2
"""2021-02-25T02:00:46.922Z""",30,87.1
"""2021-02-25T02:00:49.920Z""",30,88.3
"""2021-02-25T02:00:52.924Z""",30,87.5
"""2021-02-25T02:00:55.920Z""",30,88.4
"""2021-02-25T02:00:58.919Z""",30,87.1
"""2021-02-25T02:01:01.920Z""",30,88.4
"""2021-02-25T02:01:04.924Z""",30.1,87.1
"""2021-02-25T02:01:07.920Z""",30.1,88.3
"""2021-02-25T02:01:10.918Z""",30.1,87.2
"""2021-02-25T02:01:13.922Z""",30.1,88.2
"""2021-02-25T02:01:16.919Z""",30.1,88.2
"""2021-02-25T02:01:19.924Z""",30.1,88.2
"""2021-02-25T02:01:22.922Z""",30.1,87.4
"""2021-02-25T02:01:25.920Z""",30.1,88.2
"""2021-02-25T02:01:28.922Z""",30.1,88.2
"""2021-02-25T02:01:31.922Z""",30.1,88.2
"""2021-02-25T02:01:34.920Z""",30.2,88.3
"""2021-02-25T02:01:37.920Z""",30.2,88.3
"""2021-02-25T02:01:40.920Z""",30.1,88.2
"""2021-02-25T02:01:43.923Z""",30.2,88.3
"""2021-02-25T02:01:46.922Z""",30.2,86.9
"""2021-02-25T02:01:49.919Z""",30.2,86.9
"""2021-02-25T02:01:52.919Z""",30.2,88.2
"""2021-02-25T02:01:55.921Z""",30.2,88.2
"""2021-02-25T02:01:58.921Z""",30.2,88.1
"""2021-02-25T02:02:01.920Z""",30.2,87.9
"""2021-02-25T02:02:04.920Z""",30.2,86.5
"""2021-02-25T02:02:07.927Z""",30.2,87.7
"""2021-02-25T02:02:10.919Z""",30.2,87.7
"""2021-02-25T02:02:13.920Z""",30.2,86.8
"""2021-02-25T02:02:16.922Z""",30.2,87.7
"""2021-02-25T02:02:19.920Z""",30.2,87.8
"""2021-02-25T02:02:22.918Z""",30.2,86.5
"""2021-02-25T02:02:25.919Z""",30.2,87.9
"""2021-02-25T02:02:28.918Z""",30.2,88
"""2021-02-25T02:02:31.926Z""",30.2,87.9
"""2021-02-25T02:02:34.919Z""",30.2,86.5
"""2021-02-25T02:02:37.920Z""",30.3,87.8
"""2021-02-25T02:02:40.919Z""",30.3,87.8
"""2021-02-25T02:02:43.918Z""",30.3,86.9
"""2021-02-25T02:02:46.918Z""",30.3,87.7
"""2021-02-25T02:02:49.922Z""",30.3,87.7
"""2021-02-25T02:02:52.920Z""",30.3,87.6
"""2021-02-25T02:02:55.919Z""",30.3,87.5
"""2021-02-25T02:02:58.923Z""",30.3,87.5
"""2021-02-25T02:03:01.919Z""",30.3,87.5
"""2021-02-25T02:03:04.920Z""",30.2,87.5
"""2021-02-25T02:03:07.919Z""",30.3,86.3
"""2021-02-25T02:03:10.918Z""",30.3,86.5
"""2021-02-25T02:03:13.918Z""",30.2,87.4
"""2021-02-25T02:03:16.923Z""",30.2,87.4
"""2021-02-25T02:03:19.919Z""",30.2,87.3
"""2021-02-25T02:03:22.919Z""",30.2,87.4
"""2021-02-25T02:03:25.922Z""",30.3,87.7
"""2021-02-25T02:03:28.920Z""",30.2,87.6
"""2021-02-25T02:03:31.922Z""",30.2,86.2
"""2021-02-25T02:03:34.920Z""",30.2,86.6
"""2021-02-25T02:03:37.923Z""",30.2,87.3
"""2021-02-25T02:03:40.919Z""",30.2,87.3
"""2021-02-25T02:03:43.923Z""",30.2,87.3
"""2021-02-25T02:03:46.918Z""",30.2,87.4
"""2021-02-25T02:03:49.924Z""",30.2,87.3
"""2021-02-25T02:03:52.923Z""",30.2,87.4
"""2021-02-25T02:03:55.919Z""",30.2,87.5
"""2021-02-25T02:03:58.922Z""",30.2,86.3
"""2021-02-25T02:04:01.918Z""",30.3,87.7
"""2021-02-25T02:04:04.922Z""",30.2,86.7
"""2021-02-25T02:04:07.926Z""",30.2,86.1
"""2021-02-25T02:04:10.918Z""",30.2,87.5
"""2021-02-25T02:04:13.939Z""",30.2,87.4
"""2021-02-25T02:04:16.924Z""",30.2,87.6
"""2021-02-25T02:04:19.923Z""",30.2,87.6
"""2021-02-25T02:04:22.918Z""",30.2,87.5
"""2021-02-25T02:04:25.918Z""",30.2,87.5
"""2021-02-25T02:04:28.919Z""",30.2,87.5
"""2021-02-25T02:04:31.918Z""",30.2,86.3
"""2021-02-25T02:04:34.919Z""",30.3,87.8
"""2021-02-25T02:04:37.919Z""",30.3,87.9
"""2021-02-25T02:04:40.921Z""",30.2,87.8
"""2021-02-25T02:04:43.923Z""",30.2,86.5
"""2021-02-25T02:04:46.923Z""",30.3,87.9
"""2021-02-25T02:04:49.921Z""",30.2,87.7
"""2021-02-25T02:04:52.924Z""",30.2,86.3
"""2021-02-25T02:04:55.924Z""",30.3,86.7
"""2021-02-25T02:04:58.922Z""",30.2,87.3
"""2021-02-25T02:05:01.923Z""",30.2,85.9
"""2021-02-25T02:05:04.922Z""",30.2,87.2
"""2021-02-25T02:05:07.921Z""",30.2,87.2
"""2021-02-25T02:05:10.923Z""",30.2,86
"""2021-02-25T02:05:13.920Z""",30.1,87.2
"""2021-02-25T02:05:16.920Z""",30.1,87.3
"""2021-02-25T02:05:19.920Z""",30,85.9
"""2021-02-25T02:05:22.922Z""",30,87.3
"""2021-02-25T02:05:25.922Z""",30,86.4
"""2021-02-25T02:05:28.919Z""",30,87.4
"""2021-02-25T02:05:31.922Z""",30,86.1
"""2021-02-25T02:05:34.921Z""",30,87.6
"""2021-02-25T02:05:37.920Z""",30,87.6
"""2021-02-25T02:05:40.922Z""",30,87.6
"""2021-02-25T02:05:43.919Z""",30,87.6
"""2021-02-25T02:05:46.923Z""",30,87.8
"""2021-02-25T02:05:49.921Z""",30,87.8
"""2021-02-25T02:05:52.918Z""",30,87.8
"""2021-02-25T02:05:55.922Z""",30,87.9
"""2021-02-25T02:05:58.920Z""",30,87.9
"""2021-02-25T02:06:01.918Z""",30,87.9
"""2021-02-25T02:06:04.920Z""",30,86.6
"""2021-02-25T02:06:07.919Z""",30,86.6
"""2021-02-25T02:06:10.921Z""",30,87.9
"""2021-02-25T02:06:13.936Z""",30,87.9
"""2021-02-25T02:06:16.922Z""",30,87.2
"""2021-02-25T02:06:19.920Z""",30,86.8
"""2021-02-25T02:06:22.922Z""",30,88.1
"""2021-02-25T02:06:25.922Z""",30,88.1
"""2021-02-25T02:06:28.920Z""",30,88.2
"""2021-02-25T02:06:31.922Z""",30,87.1
"""2021-02-25T02:06:34.918Z""",30.1,88.4
"""2021-02-25T02:06:37.920Z""",30.1,87.2
"""2021-02-25T02:06:40.921Z""",30.1,88.5
"""2021-02-25T02:06:43.918Z""",30.1,88.4
"""2021-02-25T02:06:46.917Z""",30.1,87.5
"""2021-02-25T02:06:49.924Z""",30.1,88.1
"""2021-02-25T02:06:52.919Z""",30.1,88
"""2021-02-25T02:06:55.920Z""",30.1,87.9
"""2021-02-25T02:06:58.918Z""",30.1,87.8
"""2021-02-25T02:07:01.919Z""",30.1,87.8
"""2021-02-25T02:07:04.917Z""",30.1,87.8
"""2021-02-25T02:07:07.921Z""",30.1,87.9
"""2021-02-25T02:07:10.920Z""",30.1,86.8
"""2021-02-25T02:07:13.918Z""",30,87.8
"""2021-02-25T02:07:16.920Z""",30,87.9
"""2021-02-25T02:07:19.919Z""",29.9,87.8
"""2021-02-25T02:07:22.919Z""",29.9,87.8
"""2021-02-25T02:07:25.920Z""",29.9,87.9
"""2021-02-25T02:07:28.917Z""",29.9,88
"""2021-02-25T02:07:31.924Z""",29.9,88
"""2021-02-25T02:07:34.918Z""",29.9,88
"""2021-02-25T02:07:37.919Z""",29.9,87.3
"""2021-02-25T02:07:40.921Z""",29.9,88.2
"""2021-02-25T02:07:43.917Z""",29.9,88.2
"""2021-02-25T02:07:46.919Z""",29.9,87
"""2021-02-25T02:07:49.918Z""",29.9,88.3
"""2021-02-25T02:07:52.919Z""",29.9,88.4
"""2021-02-25T02:07:55.919Z""",29.9,88.4
"""2021-02-25T02:07:58.920Z""",29.9,88.3
"""2021-02-25T02:08:01.919Z""",29.9,88.3
"""2021-02-25T02:08:04.920Z""",29.9,88.4
"""2021-02-25T02:08:07.918Z""",29.9,87.6
"""2021-02-25T02:08:10.924Z""",29.9,88.5
"""2021-02-25T02:08:13.921Z""",29.9,88.4
"""2021-02-25T02:08:16.918Z""",29.9,88.5
"""2021-02-25T02:08:19.924Z""",29.9,88.5
"""2021-02-25T02:08:22.918Z""",29.9,88.5
"""2021-02-25T02:08:25.920Z""",29.9,88.3
"""2021-02-25T02:08:28.918Z""",29.9,88.3
"""2021-02-25T02:08:31.919Z""",29.9,88.2
"""2021-02-25T02:08:34.918Z""",29.9,88.3
"""2021-02-25T02:08:37.918Z""",29.8,87
"""2021-02-25T02:08:40.921Z""",29.7,88.2
"""2021-02-25T02:08:43.921Z""",29.7,88.3
"""2021-02-25T02:08:46.916Z""",29.7,88.4
"""2021-02-25T02:08:49.917Z""",29.7,88.5
"""2021-02-25T02:08:52.920Z""",29.7,87.2
"""2021-02-25T02:08:55.920Z""",29.7,87.3
"""2021-02-25T02:08:58.920Z""",29.7,88
"""2021-02-25T02:09:01.921Z""",29.7,88.8
"""2021-02-25T02:09:04.921Z""",29.7,87.6
"""2021-02-25T02:09:07.920Z""",29.7,87.6
"""2021-02-25T02:09:10.919Z""",29.7,89
"""2021-02-25T02:09:13.917Z""",29.7,89
"""2021-02-25T02:09:16.921Z""",29.7,89
"""2021-02-25T02:09:19.918Z""",29.7,89
"""2021-02-25T02:09:22.920Z""",29.7,89.1
"""2021-02-25T02:09:25.922Z""",29.7,89
"""2021-02-25T02:09:28.918Z""",29.8,88.3
"""2021-02-25T02:09:31.919Z""",29.7,89
"""2021-02-25T02:09:34.918Z""",29.7,87.8
"""2021-02-25T02:09:37.919Z""",29.7,87.7
"""2021-02-25T02:09:40.919Z""",29.7,89
"""2021-02-25T02:09:43.916Z""",29.8,88.9
"""2021-02-25T02:09:46.920Z""",29.8,88.9
"""2021-02-25T02:09:49.917Z""",29.7,88.9
"""2021-02-25T02:09:52.919Z""",29.7,88.9
"""2021-02-25T02:09:55.917Z""",29.8,89
"""2021-02-25T02:09:58.918Z""",29.7,89
"""2021-02-25T02:10:01.918Z""",29.7,88.9
"""2021-02-25T02:10:04.924Z""",29.7,88.9
"""2021-02-25T02:10:07.916Z""",29.8,89
"""2021-02-25T02:10:10.916Z""",29.7,88.8
"""2021-02-25T02:10:13.919Z""",29.7,88.8
"""2021-02-25T02:10:16.915Z""",29.8,88.9
"""2021-02-25T02:10:19.919Z""",29.8,88.1
"""2021-02-25T02:10:22.916Z""",29.8,89
"""2021-02-25T02:10:25.922Z""",29.7,89
"""2021-02-25T02:10:28.918Z""",29.8,89.1
"""2021-02-25T02:10:31.915Z""",29.8,89.1
"""2021-02-25T02:10:34.916Z""",29.8,89.1
"""2021-02-25T02:10:37.916Z""",29.8,87.8
"""2021-02-25T02:10:40.920Z""",29.8,89.2
"""2021-02-25T02:10:43.918Z""",29.8,89.2
"""2021-02-25T02:10:46.916Z""",29.8,89.4
"""2021-02-25T02:10:49.917Z""",29.8,88.6
"""2021-02-25T02:10:52.921Z""",29.8,89.4
"""2021-02-25T02:10:55.920Z""",29.8,87.9
"""2021-02-25T02:10:58.917Z""",29.8,87.8
"""2021-02-25T02:11:01.917Z""",29.8,89.1
"""2021-02-25T02:11:04.920Z""",29.8,89.2
"""2021-02-25T02:11:07.919Z""",29.8,89
"""2021-02-25T02:11:10.916Z""",29.8,87.6
"""2021-02-25T02:11:13.919Z""",29.8,88.8
"""2021-02-25T02:11:16.916Z""",29.8,88.8
"""2021-02-25T02:11:19.916Z""",29.8,88.8
"""2021-02-25T02:11:22.917Z""",29.8,88.8
"""2021-02-25T02:11:25.923Z""",29.7,87.5
"""2021-02-25T02:11:28.916Z""",29.7,88.7
"""2021-02-25T02:11:31.921Z""",29.8,88.8
"""2021-02-25T02:11:34.919Z""",29.7,88.7
"""2021-02-25T02:11:37.920Z""",29.7,88.8
"""2021-02-25T02:11:40.922Z""",29.7,88
"""2021-02-25T02:11:43.918Z""",29.7,88.9
"""2021-02-25T02:11:46.923Z""",29.7,87.7
"""2021-02-25T02:11:49.920Z""",29.7,87.7
"""2021-02-25T02:11:52.918Z""",29.7,89
"""2021-02-25T02:11:55.916Z""",29.7,88.9
"""2021-02-25T02:11:58.921Z""",29.7,88.9
"""2021-02-25T02:12:01.918Z""",29.7,88.9
"""2021-02-25T02:12:04.915Z""",29.7,88.9
"""2021-02-25T02:12:07.917Z""",29.7,89
"""2021-02-25T02:12:10.920Z""",29.7,89
"""2021-02-25T02:12:13.921Z""",29.7,88.9
"""2021-02-25T02:12:16.918Z""",29.7,89
"""2021-02-25T02:12:19.917Z""",29.8,89.1
"""2021-02-25T02:12:22.917Z""",29.7,89
"""2021-02-25T02:12:25.916Z""",29.7,88.9
"""2021-02-25T02:12:28.916Z""",29.7,88.9
"""2021-02-25T02:12:31.920Z""",29.7,87.5
"""2021-02-25T02:12:34.916Z""",29.7,88.9
"""2021-02-25T02:12:37.919Z""",29.7,88.9
"""2021-02-25T02:12:40.919Z""",29.7,88.9
"""2021-02-25T02:12:43.916Z""",29.7,88.9
"""2021-02-25T02:12:46.923Z""",29.7,89
"""2021-02-25T02:12:49.921Z""",29.7,87.7
"""2021-02-25T02:12:52.916Z""",29.7,88.9
"""2021-02-25T02:12:55.916Z""",29.7,87.6
"""2021-02-25T02:12:58.925Z""",29.7,87.6
"""2021-02-25T02:13:01.917Z""",29.7,88
"""2021-02-25T02:13:04.919Z""",29.7,87.6
"""2021-02-25T02:13:07.919Z""",29.7,89
"""2021-02-25T02:13:10.919Z""",29.7,89
"""2021-02-25T02:13:13.918Z""",29.7,88.9
"""2021-02-25T02:13:16.918Z""",29.7,89
"""2021-02-25T02:13:19.915Z""",29.7,87.8
"""2021-02-25T02:13:22.917Z""",29.7,89
"""2021-02-25T02:13:25.917Z""",29.7,89
"""2021-02-25T02:13:28.918Z""",29.6,87.7
"""2021-02-25T02:13:31.916Z""",29.7,88.2
"""2021-02-25T02:13:34.916Z""",29.7,87.7
"""2021-02-25T02:13:37.915Z""",29.6,89
"""2021-02-25T02:13:40.916Z""",29.6,89
"""2021-02-25T02:13:43.918Z""",29.6,89.1
"""2021-02-25T02:13:46.918Z""",29.6,89.1
"""2021-02-25T02:13:49.915Z""",29.7,87.9
"""2021-02-25T02:13:52.918Z""",29.6,87.8
"""2021-02-25T02:13:55.918Z""",29.6,89.1
"""2021-02-25T02:13:58.915Z""",29.6,89.1
"""2021-02-25T02:14:01.918Z""",29.6,89.2
"""2021-02-25T02:14:04.915Z""",29.6,88
"""2021-02-25T02:14:07.916Z""",29.6,89.2
"""2021-02-25T02:14:10.917Z""",29.6,87.9
"""2021-02-25T02:14:13.915Z""",29.6,89.2
"""2021-02-25T02:14:16.917Z""",29.6,89.3
"""2021-02-25T02:14:19.917Z""",29.6,87.9
"""2021-02-25T02:14:22.917Z""",29.6,88.4
"""2021-02-25T02:14:25.917Z""",29.7,89.3
"""2021-02-25T02:14:28.915Z""",29.7,89.3
"""2021-02-25T02:14:31.917Z""",29.7,88.1
"""2021-02-25T02:14:34.915Z""",29.7,89.4
"""2021-02-25T02:14:37.918Z""",29.7,89.4
"""2021-02-25T02:14:40.920Z""",29.7,89.4
"""2021-02-25T02:14:43.915Z""",29.7,89.3
"""2021-02-25T02:14:46.918Z""",29.7,89.3
"""2021-02-25T02:14:49.916Z""",29.7,89.3
"""2021-02-25T02:14:52.914Z""",29.7,88.5
"""2021-02-25T02:14:55.917Z""",29.7,87.9
"""2021-02-25T02:14:58.915Z""",29.7,89.2
"""2021-02-25T02:15:01.917Z""",29.7,89.2
"""2021-02-25T02:15:04.915Z""",29.7,88
"""2021-02-25T02:15:07.918Z""",29.7,89.2
"""2021-02-25T02:15:10.917Z""",29.7,89.2
"""2021-02-25T02:15:13.915Z""",29.8,89.3
"""2021-02-25T02:15:16.918Z""",29.8,89.1
"""2021-02-25T02:15:19.917Z""",29.8,87.8
"""2021-02-25T02:15:22.916Z""",29.8,89
"""2021-02-25T02:15:25.917Z""",29.7,88.9
"""2021-02-25T02:15:28.916Z""",29.8,89
"""2021-02-25T02:15:31.921Z""",29.7,87.5
"""2021-02-25T02:15:34.915Z""",29.7,87.6
"""2021-02-25T02:15:37.917Z""",29.7,88.9
"""2021-02-25T02:15:40.915Z""",29.7,88.9
"""2021-02-25T02:15:43.920Z""",29.7,88
"""2021-02-25T02:15:46.915Z""",29.7,89
"""2021-02-25T02:15:49.925Z""",29.7,87.7
"""2021-02-25T02:15:52.916Z""",29.7,89.2
"""2021-02-25T02:15:55.915Z""",29.7,89.2
"""2021-02-25T02:15:58.915Z""",29.7,89.2
"""2021-02-25T02:16:01.917Z""",29.7,87.8
"""2021-02-25T02:16:04.915Z""",29.7,87.8
"""2021-02-25T02:16:07.918Z""",29.7,89
"""2021-02-25T02:16:10.916Z""",29.7,87.8
"""2021-02-25T02:16:13.916Z""",29.7,87.8
"""2021-02-25T02:16:16.914Z""",29.7,89.1
"""2021-02-25T02:16:19.918Z""",29.7,87.8
"""2021-02-25T02:16:22.914Z""",29.7,89.1
"""2021-02-25T02:16:25.915Z""",29.7,89.2
"""2021-02-25T02:16:28.916Z""",29.7,89.2
"""2021-02-25T02:16:31.915Z""",29.7,89.1
"""2021-02-25T02:16:34.915Z""",29.7,89.2
"""2021-02-25T02:16:37.917Z""",29.7,89.1
"""2021-02-25T02:16:40.915Z""",29.7,89.1
"""2021-02-25T02:16:43.915Z""",29.7,89
"""2021-02-25T02:16:46.914Z""",29.7,89.1
"""2021-02-25T02:16:49.914Z""",29.8,89.1
"""2021-02-25T02:16:52.916Z""",29.8,87.8
"""2021-02-25T02:16:55.917Z""",29.8,89.1
"""2021-02-25T02:16:58.915Z""",29.8,87.8
"""2021-02-25T02:17:01.914Z""",29.7,89
"""2021-02-25T02:17:04.916Z""",29.8,88.2
"""2021-02-25T02:17:07.926Z""",29.8,89.1
"""2021-02-25T02:17:10.917Z""",29.8,87.8
"""2021-02-25T02:17:13.914Z""",29.8,89
"""2021-02-25T02:17:16.917Z""",29.7,88.9
"""2021-02-25T02:17:19.914Z""",29.8,89.1
"""2021-02-25T02:17:22.916Z""",29.8,89
"""2021-02-25T02:17:25.917Z""",29.7,89
"""2021-02-25T02:17:28.914Z""",29.8,87.6
"""2021-02-25T02:17:31.922Z""",29.7,88.9
"""2021-02-25T02:17:34.915Z""",29.8,89
"""2021-02-25T02:17:37.917Z""",29.8,88.9
"""2021-02-25T02:17:40.917Z""",29.7,88.9
"""2021-02-25T02:17:43.914Z""",29.7,88.8
"""2021-02-25T02:17:46.917Z""",29.7,87.5
"""2021-02-25T02:17:49.917Z""",29.7,88.8
"""2021-02-25T02:17:52.913Z""",29.7,88.8
"""2021-02-25T02:17:55.916Z""",29.7,88.9
"""2021-02-25T02:17:58.914Z""",29.7,88.8
"""2021-02-25T02:18:01.917Z""",29.7,88.9
"""2021-02-25T02:18:04.915Z""",29.7,88.8
"""2021-02-25T02:18:07.925Z""",29.7,89
"""2021-02-25T02:18:10.916Z""",29.7,87.8
"""2021-02-25T02:18:13.914Z""",29.6,88.9
"""2021-02-25T02:18:16.925Z""",29.6,88.9
"""2021-02-25T02:18:19.914Z""",29.6,87.6
"""2021-02-25T02:18:22.915Z""",29.6,88.9
"""2021-02-25T02:18:25.919Z""",29.6,88.2
"""2021-02-25T02:18:28.913Z""",29.6,89
"""2021-02-25T02:18:31.920Z""",29.6,87.8
"""2021-02-25T02:18:34.913Z""",29.6,87.8
"""2021-02-25T02:18:37.919Z""",29.6,89.3
"""2021-02-25T02:18:40.920Z""",29.6,87.9
"""2021-02-25T02:18:43.913Z""",29.6,89.2
"""2021-02-25T02:18:46.928Z""",29.6,89.3
"""2021-02-25T02:18:49.914Z""",29.6,89.4
"""2021-02-25T02:18:52.918Z""",29.6,89.3
"""2021-02-25T02:18:55.917Z""",29.6,88.5
"""2021-02-25T02:18:58.916Z""",29.6,89.4
"""2021-02-25T02:19:01.917Z""",29.6,89.4
"""2021-02-25T02:19:04.914Z""",29.6,89.5
"""2021-02-25T02:19:07.920Z""",29.6,88.2
"""2021-02-25T02:19:10.917Z""",29.7,88.4
"""2021-02-25T02:19:13.916Z""",29.6,88.1
"""2021-02-25T02:19:16.920Z""",29.7,89.3
"""2021-02-25T02:19:19.920Z""",29.7,89.3
"""2021-02-25T02:19:22.914Z""",29.7,89.3
"""2021-02-25T02:19:25.917Z""",29.7,89.3
"""2021-02-25T02:19:28.918Z""",29.7,89.4
"""2021-02-25T02:19:31.914Z""",29.7,88
"""2021-02-25T02:19:34.918Z""",29.7,89.4
"""2021-02-25T02:19:37.918Z""",29.7,89.3
"""2021-02-25T02:19:40.914Z""",29.7,89.3
"""2021-02-25T02:19:43.917Z""",29.7,89.3
"""2021-02-25T02:19:46.914Z""",29.7,88.5
"""2021-02-25T02:19:49.926Z""",29.7,89.3
"""2021-02-25T02:19:52.917Z""",29.7,89.2
"""2021-02-25T02:19:55.914Z""",29.7,89.3
"""2021-02-25T02:19:58.915Z""",29.7,89.3
"""2021-02-25T02:20:01.914Z""",29.7,89.2
"""2021-02-25T02:20:04.916Z""",29.7,89.2
"""2021-02-25T02:20:07.915Z""",29.7,89.1
"""2021-02-25T02:20:10.913Z""",29.7,89.1
"""2021-02-25T02:20:13.916Z""",29.7,89.1
"""2021-02-25T02:20:16.919Z""",29.6,88.3
"""2021-02-25T02:20:19.913Z""",29.6,89.1
"""2021-02-25T02:20:22.915Z""",29.6,88
"""2021-02-25T02:20:25.915Z""",29.6,89.2
"""2021-02-25T02:20:28.914Z""",29.6,89.3
"""2021-02-25T02:20:31.916Z""",29.7,89.3
"""2021-02-25T02:20:34.915Z""",29.6,87.9
"""2021-02-25T02:20:37.915Z""",29.6,87.9
"""2021-02-25T02:20:40.917Z""",29.6,87.9
"""2021-02-25T02:20:43.914Z""",29.6,89.3
"""2021-02-25T02:20:46.915Z""",29.6,89.4
"""2021-02-25T02:20:49.912Z""",29.6,89.4
"""2021-02-25T02:20:52.915Z""",29.7,88.2
"""2021-02-25T02:20:55.915Z""",29.7,89.6
"""2021-02-25T02:20:58.914Z""",29.7,89.6
"""2021-02-25T02:21:01.915Z""",29.7,89.5
"""2021-02-25T02:21:04.912Z""",29.7,89.5
"""2021-02-25T02:21:07.930Z""",29.7,88.6
"""2021-02-25T02:21:10.913Z""",29.7,89.4
"""2021-02-25T02:21:13.916Z""",29.7,89.5
"""2021-02-25T02:21:16.913Z""",29.7,89.5
"""2021-02-25T02:21:19.913Z""",29.7,89.6
"""2021-02-25T02:21:22.912Z""",29.7,88.3
"""2021-02-25T02:21:25.915Z""",29.7,89.6
